0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
15-01-0032-43,15-003,BAJA VERAPAZ,SALAMA,EORM,ALDEA LAS VIGAS,42713737,AMNER ESAÚ FERNÁNDEZ LÓPEZ,CRISTINA ISABEL MÁRQUEZ ZAVALETA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0033-43,15-003,BAJA VERAPAZ,SALAMA,EORM,ALDEA VAINILLAS,42354355,AMNER ESAÚ FERNÁNDEZ LÓPEZ,MARVIN ALFREDO JUÁREZ GARCÍA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0034-43,15-003,BAJA VERAPAZ,SALAMA,EORM,ALDEA LA LAGUNA,,AMNER ESAÚ FERNÁNDEZ LÓPEZ,LUIS GUSTAVO GARZA NAVAS,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0035-43,15-003,BAJA VERAPAZ,SALAMA,EORM,ALDEA RANCHO VIEJO,31980971,AMNER ESAÚ FERNÁNDEZ LÓPEZ,RUBEN SOTO FRANCO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0036-43,15-005,BAJA VERAPAZ,SALAMA,EORM,ALDEA SAN VICENTE,42713737,MARVIN ESTUARDO REYES GUZMAN,ERWIN BOLVITO TOJ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0037-43,15-002,BAJA VERAPAZ,SALAMA,EORM,ALDEA PASO ANCHO,54947815,MIGUEL ANGEL ATZIJ PICON,SANTIAGO TELETOR PÉREZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0038-43,15-002,BAJA VERAPAZ,SALAMA,EORM,ALDEA SAN NICOLAS,41225830,MIGUEL ANGEL ATZIJ PICON,MARIA TERESA RODAS VELASQUEZ DE MORALES,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0039-43,15-003,BAJA VERAPAZ,SALAMA,EORM,ALDEA SAN ANTONIO EL SITIO,55109332,AMNER ESAÚ FERNÁNDEZ LÓPEZ,REINA ISABEL GARCIA HERNANDEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0040-43,15-005,BAJA VERAPAZ,SALAMA,EORM,ALDEA PACALAJ,49203010,MARVIN ESTUARDO REYES GUZMAN,EDGAR ELIAS GÓMEZ MOYA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0041-43,15-003,BAJA VERAPAZ,SALAMA,EORM,ALDEA CUMBRE SANTA ISABEL,42593512,AMNER ESAÚ FERNÁNDEZ LÓPEZ,SILVIA ANTONIETA MORENTE REYES,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0042-43,15-003,BAJA VERAPAZ,SALAMA,EORM,ALDEA IXCAYAN,50063958,AMNER ESAÚ FERNÁNDEZ LÓPEZ,HECTOR ARNULFO JERONIMO HERNANDEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0043-43,15-005,BAJA VERAPAZ,SALAMA,EORM,ALDEA LLANO LARGO,54515076,MARVIN ESTUARDO REYES GUZMAN,NANCY HICELA JUÁREZ MEJÍA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0044-43,15-003,BAJA VERAPAZ,SALAMA,EORM,ALDEA LAS TROJAS,79400824,AMNER ESAÚ FERNÁNDEZ LÓPEZ,ANTONIO MANUEL PÉREZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0045-43,15-005,BAJA VERAPAZ,SALAMA,EORM,CASERÍO LA CEBADILLA,59869098,MARVIN ESTUARDO REYES GUZMAN,ANA MARIBEL TOLÓN CANAHUÍ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0046-43,15-003,BAJA VERAPAZ,SALAMA,EORM,ALDEA EL MATILISGUATE,59909113,AMNER ESAÚ FERNÁNDEZ LÓPEZ,PAULA IBOY BACHÁN,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0060-43,15-004,BAJA VERAPAZ,SALAMA,EORM,ALDEA SAN JULIAN CHUACUS,,BOYMAN GYRIONE MILIÁN GUZMÁN,JOSÉ LUIS MENDEZ GONZALEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0061-43,15-003,BAJA VERAPAZ,SALAMA,EORM,ALDEA PAYAQUE,,AMNER ESAÚ FERNÁNDEZ LÓPEZ,MILDRED MAGALY ORTÍZ OLIVA,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0062-43,15-004,BAJA VERAPAZ,SALAMA,EORM,ALDEA CANDELARIA LAS PALMAS,50085842,BOYMAN GYRIONE MILIÁN GUZMÁN,WILVIDO FRANCISCO PINEDA GARCÍA,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0063-43,15-003,BAJA VERAPAZ,SALAMA,EORM,CASERIO LA CEIBA ALDEA LAS LIMAS,44537875,AMNER ESAÚ FERNÁNDEZ LÓPEZ,ALICIA LUISA RAMIREZ MOYA,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
